timestamp,open,close,adjusted close,dividend amount
1/31/14,42.85,40.76,32.3676,0.0
12/31/13,43.03,42.98,34.1305,0.3221
11/29/13,42.36,43.01,33.8977,0.0
10/31/13,39.78,42.345,33.3736,0.0
9/30/13,39.69,39.8,31.3678,0.2607
8/30/13,41.6,39.51,30.9424,0.0
7/31/13,39.91,41.39,32.4147,0.0
6/28/13,40.15,39.67,31.0677,0.2539
5/31/13,40.89,40.05,31.1646,0.0
4/30/13,39.73,40.94,31.8572,0.0
3/28/13,38.0,39.77,30.9467,0.1909
2/28/13,37.12,38.09,29.4932,0.0
1/31/13,35.4,36.87,28.5485,0.0
12/31/12,36.01,34.9,27.0231,0.3977
11/30/12,35.46,36.04,27.5938,0.0
10/31/12,35.84,35.39,27.0961,0.0
9/28/12,35.51,35.825,27.4292,0.2549
8/31/12,35.79,35.46,26.9586,0.0
7/31/12,34.63,35.63,27.0878,0.0
6/29/12,33.46,34.77,26.434,0.2355
5/31/12,34.18,33.78,25.5064,0.0
4/30/12,34.08,34.18,25.8084,0.0
3/30/12,33.25,34.08,25.7329,0.1782
2/29/12,32.16,33.23,24.9587,0.0
1/31/12,32.69,32.03,24.0574,0.0
12/30/11,31.96,32.49,24.4029,0.2854
11/30/11,30.53,31.9,23.7446,0.0
10/31/11,29.48,31.04,23.1044,0.0
9/30/11,30.9,29.66,22.0772,0.2193
8/31/11,31.12,30.89,22.8304,0.0
7/29/11,31.17,30.83,22.7861,0.0
6/30/11,32.27,31.23,23.0817,0.2169
5/31/11,31.6,32.31,23.7147,0.0
4/29/11,29.96,31.52,23.1349,0.0
3/31/11,29.84,29.92,21.9605,0.1641
2/28/11,29.0,29.72,21.6912,0.0
1/31/11,29.43,28.88,21.0781,0.0
12/31/10,28.54,29.31,21.392,0.2555
11/30/10,28.88,28.32,20.4911,0.0
10/29/10,27.91,28.77,20.8167,0.0
9/30/10,26.77,27.88,20.1727,0.1975
8/31/10,27.26,26.48,19.0234,0.0
7/30/10,25.53,26.98,19.3826,0.0
6/30/10,26.26,25.5,18.3193,0.1921
5/28/10,27.66,26.35,18.7945,0.0
4/30/10,28.06,27.63,19.7075,0.0
3/31/10,27.13,27.93,19.9215,0.1182
2/26/10,26.36,27.03,19.1978,0.0
1/29/10,26.45,26.2,18.6083,0.0
12/31/09,27.0,26.47,18.8001,0.1714
11/30/09,25.83,26.78,18.8968,0.0
10/30/09,25.39,25.83,18.2265,0.0
9/30/09,24.71,25.46,17.9654,0.1786
8/31/09,24.63,24.82,17.3915,0.0
7/31/09,23.09,24.52,17.1812,0.0
6/30/09,23.34,22.99,16.1092,0.177
5/29/09,22.07,23.12,16.0759,0.0
4/30/09,20.99,22.0,15.2972,0.0
3/31/09,20.14,21.1,14.6714,0.1228
2/27/09,21.91,20.36,14.0728,0.0
1/30/09,23.94,22.15,15.3101,0.0
12/31/08,23.59,23.87,16.4989,0.2
11/28/08,24.58,24.07,16.4951,0.0
10/31/08,27.53,24.16,16.5568,0.0
9/30/08,28.45,27.55,18.88,0.189
8/29/08,27.49,28.1,19.1274,0.0
7/31/08,26.33,27.4,18.6509,0.0
6/30/08,28.31,26.75,18.2084,0.119
5/30/08,27.98,28.49,19.308,0.0
4/30/08,28.04,27.65,18.7387,0.0
3/31/08,27.23,27.86,18.881,0.1464
2/29/08,27.2,27.13,18.2894,0.0
1/31/08,28.53,27.2,18.3366,0.0
12/31/07,29.37,28.8,19.4152,0.1472
11/30/07,28.5,29.19,19.5798,0.0
10/31/07,27.84,28.41,19.0566,0.0
9/28/07,27.04,27.98,18.7682,0.1538
8/31/07,26.45,26.9,17.944,0.0
7/31/07,27.13,26.28,17.5304,0.0
6/29/07,27.81,27.05,18.044,0.1692
5/31/07,27.34,27.77,18.411,0.0
4/30/07,26.63,27.4,18.1657,0.0
3/30/07,25.8,26.65,17.6685,0.129
2/28/07,26.73,26.3,17.3501,0.0
1/31/07,26.07,26.65,17.581,0.0
12/29/06,25.69,26.18,17.271,0.1318
11/30/06,25.86,25.61,16.8099,0.0
10/31/06,25.2,25.83,16.9543,0.0
9/29/06,25.6,25.38,16.6589,0.1318
8/31/06,24.65,25.52,16.665,0.0
7/31/06,24.24,24.57,16.0446,0.0
6/30/06,23.88,24.19,15.7965,0.1266
5/31/06,23.89,23.88,15.5113,0.0
4/28/06,23.65,23.83,15.4789,0.0
3/31/06,23.53,23.6,15.3295,0.1262
2/28/06,23.26,23.53,15.2039,0.0
1/31/06,23.31,23.33,15.0747,0.0
12/30/05,23.6,23.29,15.0489,0.1204
11/30/05,23.33,23.38,15.031,0.0
10/31/05,23.2,23.17,14.896,0.0
9/30/05,23.13,23.28,14.9667,0.1145
8/31/05,23.51,23.07,14.7585,0.0
7/29/05,22.85,23.48,15.0208,0.0
6/30/05,23.3,22.75,14.5538,0.1123
5/31/05,22.87,23.31,14.8405,0.0
4/29/05,23.2,22.78,14.5031,0.0
3/31/05,23.44,23.02,14.6559,0.0955
2/28/05,23.4,23.32,14.7855,0.0
1/31/05,23.3,23.35,14.8045,0.0
12/31/04,22.35,23.08,14.6334,0.0953
11/30/04,21.81,22.34,14.1053,0.0
10/29/04,21.66,21.8,13.7644,0.0
9/30/04,22.32,21.66,13.676,0.0929
8/31/04,21.86,22.34,14.0462,0.0
7/30/04,23.14,21.95,13.801,0.0
6/30/04,23.05,23.09,14.5178,0.0867
5/28/04,23.3,23.05,14.4387,0.0
4/30/04,22.83,23.18,14.5201,0.0
3/31/04,23.12,22.88,14.3322,0.0815
2/27/04,21.78,23.02,14.368,0.0
1/30/04,21.75,21.78,13.5941,0.0
12/31/03,21.41,21.78,13.5941,0.0907
11/28/03,21.34,21.49,13.3564,0.0
10/31/03,20.34,21.24,13.201,0.0
9/30/03,20.44,20.32,12.6292,0.0712
8/29/03,19.96,20.47,12.6789,0.0
7/31/03,20.01,20.13,12.4683,0.0
6/30/03,20.2,20.16,12.4868,0.0918
5/30/03,19.07,20.06,12.369,0.0
4/30/03,18.35,19.12,11.7894,0.0
3/31/03,18.77,18.57,11.4502,0.1047
2/28/03,19.34,18.67,11.4504,0.0
1/31/03,20.01,19.26,11.8122,0.0
12/31/02,20.1,19.94,12.2293,0.1053
11/29/02,20.5,19.99,12.1958,0.0
10/31/02,19.89,20.56,12.5435,0.0
9/30/02,21.25,19.79,12.0737,0.132
8/30/02,21.2,21.47,13.0145,0.0
7/31/02,22.3,21.3,12.9114,0.0
6/28/02,24.9,22.25,13.4873,0.0722
5/31/02,25.17,24.85,15.0162,0.0
4/30/02,26.09,25.13,15.1854,0.0
3/28/02,25.92,26.1,15.7715,0.0746
2/28/02,25.51,25.76,15.5223,0.0
1/31/02,25.2,25.23,15.2029,0.0
12/31/01,26.07,25.4,15.3053,0.09
11/30/01,25.13,26.0,15.6123,0.0
10/31/01,25.2,24.9,14.9518,0.0
9/28/01,25.2,25.06,15.0479,0.0773
8/31/01,25.25,25.17,15.0644,0.0
7/31/01,24.63,25.05,14.9926,0.0
6/29/01,25.6,24.31,14.5497,0.0807
5/31/01,25.31,25.57,15.2552,0.0
4/30/01,24.8,25.2,15.0345,0.0
3/30/01,26.64,24.72,14.7481,0.0725
2/28/01,26.62,26.64,15.8463,0.0
1/31/01,28.63,26.48,15.7512,0.0
12/29/00,27.53,28.56,16.9884,0.0808
11/30/00,26.75,27.64,16.3925,0.0
10/31/00,24.83,26.72,15.8469,0.0
9/29/00,24.06,24.98,14.815,0.0903
8/31/00,24.42,24.02,14.1914,0.0
7/31/00,25.08,24.31,14.3627,0.0
6/30/00,24.17,25.23,14.9063,0.0567
5/31/00,22.5,23.94,14.1111,0.0
4/28/00,21.63,22.34,13.168,0.0
3/31/00,20.42,21.22,12.5078,0.0683
2/29/00,23.05,20.52,12.0562,0.0
1/31/00,23.12,23.23,13.6484,0.0
12/31/99,24.73,23.03,13.5309,0.0667
11/30/99,25.06,24.91,14.59306996,0.0
10/29/99,22.81,24.83,14.54620341,0.0
9/30/99,24.98,22.75,13.32767328,0.055371
8/31/99,24.67,25.06,14.64756816,0.0
7/30/99,25.67,24.64,14.40207819,0.0
6/30/99,25.3,25.59,14.95735312,0.10031
5/28/99,25.75,25.25,14.69975956,0.0
4/30/99,26.72,25.52,14.85694511,0.0
3/31/99,26.42,26.44,15.39254031,0.048956
2/26/99,26.98,26.52,15.41180651,0.0
1/29/99,27.38,26.8,15.57452544,0.0
12/31/98,25.87,27.16,15.78373548,0.0
