timestamp,open,close,adjusted close,dividend amount
12/30/22,136.0900,124.4400,124.4400,0.3654
11/30/22,129.46,135.96,135.96,0.0
10/31/22,119.72,127.87,127.87,0.0
9/30/22,133.94,118.78,118.78,0.3167
8/31/22,142.92,135.26,134.9299,0.0
7/29/22,126.32,144.22,143.868,0.0
6/30/22,141.96,127.12,126.8098,0.3232
5/31/22,141.26,140.45,139.7529,0.0
4/29/22,159.09,141.42,140.7181,0.0
3/31/22,153.49,158.93,158.1412,0.2856
2/28/22,162.19,154.07,153.0224,0.0
1/31/22,174.1,161.97,160.8687,0.0
12/31/21,170.5,173.87,172.6878,0.3165
11/30/21,161.53,168.72,167.253,0.0
10/29/21,149.86,161.53,160.1255,0.0
9/30/21,159.41,149.32,148.0217,0.2729
8/31/21,154.09,158.86,157.1973,0.0
7/30/21,147.46,153.4,151.7944,0.0
6/30/21,139.02,147.66,146.1145,0.2595
5/28/21,140.45,138.4,136.704,0.0
4/30/21,134.26,139.7,137.988,0.0
3/31/21,132.91,132.81,131.1825,0.2731
2/26/21,130.46,130.69,128.8216,0.0
1/29/21,130.68,128.93,127.0868,0.0
12/31/20,124.5,130.02,128.1612,0.2976
11/30/20,111.71,123.48,121.4325,0.0
10/30/20,118.32,110.86,109.0217,0.0
9/30/20,124.66,116.7,114.7649,0.2465
8/31/20,111.93,123.55,121.2355,0.0
7/31/20,104.56,110.43,108.3613,0.0
6/30/20,97.51,104.49,102.5326,0.2805
5/29/20,89.4,97.97,95.8758,0.0
4/30/20,77.59,91.41,89.456,0.0
3/31/20,89.96,80.37,78.652,0.3715
2/28/20,95.44,88.37,86.0271,0.0
1/31/20,92.5,95.33,92.8025,0.0
12/31/19,88.2,91.67,89.2396,0.295
11/29/19,83.95,88.16,85.5452,0.0
10/31/19,80.89,83.67,81.1883,0.0
9/30/19,78.87,80.53,78.1415,0.2527
8/30/19,80.91,79.53,76.9289,0.0
7/31/19,79.83,80.77,78.1284,0.0
6/28/19,72.0,78.04,75.4877,0.2783
5/31/19,79.5,71.89,69.2925,0.0
4/30/19,74.72,78.71,75.8661,0.0
3/29/19,71.42,74.0,71.3263,0.2334
2/28/19,66.31,70.86,68.082,0.0
1/31/19,60.71,66.28,63.6816,0.0
12/31/18,69.64,61.98,59.5502,0.2651
11/30/18,69.4,67.94,64.9855,0.0
10/31/18,75.81,69.3,66.2864,0.0
9/28/18,75.25,75.33,72.0541,0.2544
8/31/18,71.43,75.6,72.0667,0.0
7/31/18,68.87,70.92,67.6054,0.0
6/29/18,70.37,69.47,66.2232,0.2553
5/31/18,65.37,69.9,66.3967,0.0
4/30/18,65.16,65.46,62.1793,0.0
3/29/18,68.33,65.42,62.1413,0.2177
2/28/18,68.2,68.17,64.5515,0.0
1/31/18,64.21,68.45,64.8166,0.0
12/29/17,63.45,63.95,60.5555,0.2383
11/30/17,63.25,63.84,60.2291,0.0
10/31/17,59.25,62.95,59.3894,0.0
9/29/17,58.98,59.1,55.7572,0.2092
8/31/17,57.45,58.83,55.3055,0.0
7/31/17,54.95,57.16,53.7355,0.0
6/30/17,56.65,54.72,51.4417,0.2234
5/31/17,54.58,56.53,52.9293,0.0
4/28/17,53.36,54.38,50.9162,0.0
3/31/17,52.67,53.31,49.9144,0.2052
2/28/17,50.54,52.35,48.8276,0.0
1/31/17,48.67,50.08,46.7104,0.0
12/30/16,47.44,48.36,45.1061,0.2162
11/30/16,47.52,47.5,44.1077,0.0
10/31/16,47.65,47.42,44.0334,0.0
9/30/16,46.98,47.78,44.3677,0.1956
8/31/16,46.45,46.99,43.4541,0.0
7/29/16,43.4,46.45,42.9547,0.0
6/30/16,44.04,43.37,40.1065,0.2113
5/31/16,42.22,44.19,40.6652,0.0
4/29/16,44.05,42.13,38.7695,0.0
3/31/16,41.32,44.36,40.8216,0.2202
2/29/16,41.07,40.97,37.5125,0.0
1/29/16,42.06,41.24,37.7597,0.0
12/31/15,44.14,42.83,39.2155,0.2159
11/30/15,43.73,43.96,40.0451,0.0
10/30/15,39.5,43.65,39.7628,0.0
9/30/15,39.38,39.51,35.9914,0.1834
8/31/15,42.56,40.23,36.4803,0.0
7/31/15,41.77,42.58,38.6112,0.0
6/30/15,43.62,41.4,37.5412,0.1929
5/29/15,42.84,43.37,39.1501,0.0
4/30/15,41.48,42.58,38.437,0.0
3/31/15,43.24,41.44,37.4079,0.1734
2/27/15,40.04,43.09,38.7394,0.0
1/30/15,41.61,39.9,35.8715,0.0
12/31/14,42.39,41.35,37.1751,0.2165
11/28/14,40.59,42.49,38.0021,0.0
10/31/14,39.77,40.54,36.258,0.0
9/30/14,40.37,39.9,35.6856,0.1738
8/29/14,38.9,40.28,35.871,0.0
7/31/14,38.49,39.0,34.7311,0.0
6/30/14,37.88,38.35,34.1522,0.176
5/30/14,36.44,37.82,33.5253,0.0
4/30/14,36.42,36.45,32.3109,0.0
3/31/14,35.9,36.35,32.2223,0.1573
2/28/14,34.74,36.35,32.0833,0.0
1/31/14,35.62,34.82,30.7328,0.0
12/31/13,34.72,35.74,31.5449,0.1713
11/29/13,33.79,34.69,30.4688,0.0
10/31/13,32.07,33.65,29.5554,0.0
9/30/13,31.53,32.04,28.1413,0.1583
8/30/13,31.94,31.4,27.4451,0.0
7/31/13,30.82,31.73,27.7335,0.0
6/28/13,31.7,30.585,26.7327,0.1546
5/31/13,30.76,31.66,27.5328,0.0
4/30/13,30.3,30.8,26.7849,0.0
3/28/13,29.49,30.27,26.324,0.1243
2/28/13,29.65,29.63,25.6618,0.0
1/31/13,29.62,29.4,25.4626,0.0
12/31/12,29.35,28.85,24.9862,0.1676
11/30/12,29.02,29.13,25.0835,0.0
10/31/12,30.95,28.8705,24.86,0.0
9/28/12,30.46,30.825,26.543,0.13
8/31/12,29.45,30.49,26.1467,0.0
7/31/12,28.81,29.26,25.0919,0.0
6/29/12,27.45,28.725,24.6331,0.1086
5/31/12,29.8,27.93,23.8601,0.0
4/30/12,30.15,29.82,25.4747,0.0
3/30/12,29.1,30.16,25.7651,0.0964
2/29/12,27.29,28.945,24.6477,0.0
1/31/12,25.87,27.03,23.017,0.0
12/30/11,25.55,25.45,21.6715,0.1092
11/30/11,25.4,25.62,21.7213,0.0
10/31/11,23.41,26.01,22.052,0.0
9/30/11,24.49,23.6,20.0087,0.0935
8/31/11,26.14,24.44,20.6436,0.0
7/29/11,25.73,25.81,21.8008,0.0
6/30/11,26.39,25.7,21.7079,0.0982
5/31/11,26.86,26.46,22.2604,0.0
4/29/11,26.18,26.74,22.496,0.0
3/31/11,26.61,26.0625,21.926,0.0836
2/28/11,26.18,26.56,22.2698,0.0
1/31/11,25.38,25.99,21.7918,0.0
12/31/10,24.3,25.19,21.1211,0.09
11/30/10,24.47,23.95,20.0096,0.0
10/29/10,23.18,24.35,20.3437,0.0
9/30/10,20.97,23.02,19.2326,0.0808
8/31/10,22.18,20.69,17.2242,0.0
7/30/10,20.41,21.92,18.2481,0.0
6/30/10,21.54,20.4,16.9827,0.0789
5/28/10,23.46,21.64,17.9516,0.0
4/30/10,23.16,23.389,19.4025,0.0
3/31/10,21.8,23.1,19.1627,0.0731
2/26/10,21.06,21.69,17.9355,0.0
1/29/10,23.14,20.959,17.3311,0.0
12/31/09,21.92,22.93,18.9609,0.0795
11/30/09,20.61,21.75,17.9214,0.0
10/30/09,20.77,20.61,16.982,0.0
9/30/09,19.94,20.87,17.1963,0.0767
8/31/09,19.95,20.02,16.4355,0.0
7/31/09,18.33,19.7,16.1728,0.0
6/30/09,17.89,18.21,14.9496,0.0806
5/29/09,17.31,17.65,14.4257,0.0
4/30/09,15.44,17.25,14.0988,0.0
3/31/09,13.94,15.62,12.7665,0.0772
2/27/09,14.6,14.12,11.4816,0.0
1/30/09,15.5,14.68,11.937,0.0
12/31/08,14.97,15.41,12.5306,0.0805
11/28/08,16.69,15.25,12.3355,0.0
10/31/08,19.68,16.5,13.3466,0.0
9/30/08,23.27,19.84,16.0482,0.0707
8/29/08,22.48,22.8,18.381,0.0
7/31/08,22.6,22.35,18.0182,0.0
6/30/08,25.19,22.91,18.4697,0.0686
5/30/08,24.15,25.35,20.3779,0.0
4/30/08,22.87,23.8,19.132,0.0
3/31/08,22.17,22.4,18.0065,0.0055
2/29/08,23.58,22.15,17.8012,0.0
1/31/08,26.65,23.25,18.6852,0.0
12/31/07,26.34,26.66,21.4257,0.1226
11/30/07,28.6,26.26,21.0089,0.0
10/31/07,27.08,28.4,22.721,0.0
9/28/07,26.08,26.97,21.577,0.0525
8/31/07,25.57,26.04,20.792,0.0
7/31/07,25.68,25.55,20.4008,0.0
6/29/07,25.77,25.6,20.4407,0.0177
5/31/07,24.49,25.65,20.4666,0.0
4/30/07,23.39,24.42,19.4851,0.0
3/30/07,22.73,23.32,18.6074,0.0
2/28/07,23.76,23.05,18.392,0.0
1/31/07,23.36,23.73,18.9346,0.0
12/29/06,23.4,23.28,18.5755,0.1349
11/30/06,23.0,23.52,18.6602,0.0
10/31/06,21.95,22.89,18.1603,0.0
9/29/06,21.32,22.0,17.4542,0.1349
8/31/06,19.72,21.19,16.7077,0.0
7/31/06,20.29,19.8,15.6118,0.0
6/30/06,20.42,20.33,16.0296,0.0
5/31/06,21.96,20.43,16.1085,0.0
4/28/06,22.29,21.85,17.2281,0.0
3/31/06,21.76,22.14,17.4568,0.0
2/28/06,21.48,21.65,17.0704,0.0
1/31/06,21.0,21.6,17.031,0.0
12/30/05,21.9,20.9,16.4791,0.1481
11/30/05,20.38,21.71,17.001,0.0
10/31/05,20.85,20.42,15.9908,0.0
9/30/05,20.86,20.9,16.3667,0.0
8/31/05,21.13,20.85,16.3275,0.0
7/29/05,20.04,21.05,16.4842,0.0
6/30/05,20.2,19.92,15.5993,0.0
5/31/05,18.96,20.18,15.8029,0.0
4/29/05,19.5,18.87,14.777,0.0
3/31/05,20.1,19.56,15.3173,0.0
2/28/05,20.0,19.95,15.6228,0.0
1/31/05,21.27,19.92,15.5993,0.0
12/31/04,21.1,21.11,16.5311,0.4177
11/30/04,20.05,20.98,16.1084,0.0
10/29/04,19.23,19.96,15.3252,0.0
9/30/04,18.57,19.12,14.6803,0.0
8/31/04,19.31,18.58,14.2656,0.0
7/30/04,20.65,19.44,14.926,0.0
6/30/04,19.91,20.7,15.8934,0.0
5/28/04,19.52,20.15,15.4711,0.0
4/30/04,20.28,19.39,14.8876,0.0
3/31/04,20.74,20.16,15.4788,0.0
2/27/04,21.35,20.71,15.9011,0.0
1/30/04,20.46,21.25,16.3157,0.0
12/31/03,20.0,20.38,15.6477,0.1411
11/28/03,19.78,19.9,15.1715,0.0
10/31/03,18.42,19.62,14.9581,0.0
9/30/03,18.65,18.28,13.9365,0.0
8/29/03,17.57,18.44,14.0585,0.0
7/31/03,16.91,17.6,13.418,0.0
6/30/03,17.0,17.07,13.014,0.0
5/30/03,15.57,16.95,12.9225,0.0
4/30/03,14.35,15.61,11.9009,0.0
3/31/03,14.55,14.3,10.9022,0.0
2/28/03,14.43,14.52,11.0699,0.0
1/31/03,14.9,14.45,11.0165,0.0
12/31/02,17.6,14.8,11.2834,0.0408
11/29/02,14.6,17.1,13.0023,0.0
10/31/02,11.94,14.76,11.2231,0.0
9/30/02,13.85,11.83,8.9952,0.0
8/30/02,14.17,14.2,10.7973,0.0
7/31/02,15.78,14.32,10.8885,0.0
6/28/02,18.27,15.82,12.0291,0.0
5/31/02,18.95,18.26,13.8844,0.0
4/30/02,22.05,19.05,14.4851,0.0
3/28/02,20.92,21.67,16.4772,0.0
2/28/02,23.81,20.66,15.7093,0.0
1/31/02,24.4,23.74,18.0512,0.0
12/31/01,24.44,24.0,18.2489,0.0
11/30/01,21.5,24.54,18.6595,0.0
10/31/01,19.15,21.35,16.2339,0.0
9/28/01,22.51,19.25,14.6371,0.0
8/31/01,26.7,23.02,17.5037,0.0
7/31/01,27.9,26.22,19.9369,0.0
6/29/01,27.9,28.17,21.4196,0.0
5/31/01,28.8,27.63,21.009,0.0
4/30/01,24.95,28.81,21.9063,0.0
3/30/01,27.65,24.8,18.8572,0.0
2/28/01,37.42,28.01,21.298,0.0
1/31/01,31.44,37.3,28.3618,0.0
12/29/00,35.75,31.31,23.8072,0.0
11/30/00,43.25,34.75,26.4229,0.0
10/31/00,47.06,43.72,33.2434,0.0
9/29/00,57.03,46.38,35.266,0.0
8/31/00,51.25,56.53,42.9837,0.0
7/31/00,54.06,51.31,39.0146,0.0
6/30/00,50.25,54.19,41.2045,0.0
5/31/00,55.81,49.28,37.4711,0.0
4/28/00,59.81,55.0,41.8204,0.0
3/31/00,56.0,60.56,46.048,0.0
2/29/00,50.52,55.88,42.4895,0.0
1/31/00,55.63,50.56,38.4443,0.0
12/31/99,46.5,53.88,40.9688,0.0013
11/30/99,42.63,46.67,35.48558275,0.0
10/29/99,41.06,42.5,32.31491894,0.0
9/30/99,41.72,41.25,31.36448015,0.0
8/31/99,39.81,41.42,31.49373983,0.0
7/30/99,40.66,40.02,30.42924838,0.0
6/30/99,36.98,40.48,30.77900985,0.0
5/28/99,37.0,36.94,28.08736719,0.0
4/30/99,37.5,36.81,27.98852156,0.0
3/31/99,33.63,36.59,27.82124433,0.0
2/26/99,38.16,34.06,25.89755622,0.0
1/29/99,32.66,37.81,28.74887259,0.0
12/31/98,32.4,32.63,24.81025424,0.0
