timestamp,open,close,adjusted close,dividend amount
12/30/22,154.1900,135.8800,135.8800,0.9502
11/30/22,154.09,152.12,151.0331,0.0
10/31/22,130.38,151.29,150.2091,0.0
9/30/22,141.98,124.72,123.8289,1.1547
8/31/22,133.72,144.75,142.5061,0.0
7/29/22,120.86,137.02,134.8959,0.0
6/30/22,157.0,119.48,117.6278,0.7673
5/31/22,129.6,154.63,151.3664,0.0
4/29/22,135.1,131.81,129.028,0.0
3/31/22,119.1,134.55,131.7102,0.4813
2/28/22,105.73,116.91,114.0169,0.0
1/31/22,96.21,106.6,103.962,0.0
12/31/21,100.66,95.87,93.4975,0.4876
11/30/21,108.1,97.39,94.4735,0.0
10/29/21,97.07,106.36,103.1748,0.0
9/30/21,82.46,96.72,93.8235,0.3453
8/31/21,82.87,82.65,79.8482,0.0
7/30/21,99.69,82.8,79.9932,0.0
6/30/21,91.47,96.69,93.4123,0.3476
5/28/21,81.33,89.07,85.7381,0.0
4/30/21,82.26,80.2,77.1999,0.0
3/31/21,82.43,81.34,78.2972,0.3607
2/26/21,65.96,80.51,77.1598,0.0
1/29/21,59.31,64.32,61.6435,0.0
12/31/20,55.65,58.5,56.0657,0.3007
11/30/20,41.05,54.06,51.5446,0.0
10/30/20,41.56,40.58,38.6918,0.0
9/30/20,51.21,42.07,40.1125,0.3782
8/31/20,51.66,51.46,48.6594,0.0
7/31/20,52.33,51.37,48.5743,0.0
6/30/20,51.62,52.18,49.3403,0.311
5/29/20,53.14,51.88,48.7824,0.0
4/30/20,31.9,54.36,51.1143,0.0
3/31/20,62.96,32.9,30.9356,0.0946
2/28/20,76.68,61.52,57.1298,0.0
1/31/20,95.76,76.64,71.1708,0.0
12/31/19,82.24,94.8,88.0348,0.1
11/29/19,85.56,81.44,75.3039,0.0
10/31/19,90.0,84.48,78.1149,0.0
9/30/19,84.28,89.44,82.7012,0.0826
8/30/19,98.04,86.28,79.5033,0.0
7/31/19,111.64,100.12,92.2562,0.0
6/28/19,103.24,109.0,100.4388,0.0923
5/31/19,123.48,102.44,94.069,0.0
4/30/19,124.44,123.8,113.6835,0.0
3/29/19,120.08,122.96,112.9121,0.073
2/28/19,122.88,119.12,109.1183,0.0
1/31/19,103.84,122.16,111.9031,0.0
12/31/18,135.48,106.12,97.2099,0.066
11/30/18,145.36,131.24,119.9085,0.0
10/31/18,174.4,144.28,131.8226,0.0
9/28/18,170.72,173.16,158.2091,0.0613
8/31/18,170.32,169.36,154.5143,0.0
7/31/18,170.72,172.08,156.9958,0.0
6/29/18,168.84,172.24,157.1418,0.0712
5/31/18,156.32,169.0,153.9147,0.0
4/30/18,139.76,157.52,143.4594,0.0
3/29/18,132.52,140.88,128.3048,0.0649
2/28/18,148.0,132.24,120.2093,0.0
1/31/18,150.4,147.64,134.2083,0.0
12/29/17,144.76,148.72,135.19,0.0645
11/30/17,138.24,142.88,129.6359,0.0
10/31/17,134.0,137.12,124.4098,0.0
9/29/17,120.68,136.36,123.7202,0.0712
8/31/17,129.92,120.64,109.213,0.0
7/31/17,128.72,130.08,117.7589,0.0
6/30/17,131.2,127.68,115.5862,0.0745
5/31/17,139.32,130.28,117.6631,0.0
4/28/17,149.56,139.8,126.2611,0.0
3/31/17,153.16,149.76,135.2566,0.0739
2/28/17,161.32,151.44,136.4971,0.0
1/31/17,168.48,160.32,144.5009,0.0
12/30/16,172.56,165.68,149.3321,0.0754
11/30/16,143.84,167.72,150.9001,0.0
10/31/16,154.0,141.4,127.2196,0.0
9/30/16,146.48,153.84,138.412,0.0808
8/31/16,135.32,147.16,132.1067,0.0
7/29/16,139.52,137.0,122.986,0.0
6/30/16,140.12,139.24,124.9968,0.0731
5/31/16,142.6,142.08,127.2807,0.0
4/29/16,118.44,142.96,128.0691,0.0
3/31/16,98.92,121.4,108.7548,0.0859
2/29/16,111.16,98.4,87.9062,0.0
1/29/16,120.6,113.96,101.8068,0.0
12/31/15,148.16,120.88,107.9888,0.1432
11/30/15,146.84,148.52,132.0281,0.0
10/30/15,134.6,148.32,131.8503,0.0
9/30/15,146.88,131.36,116.7735,0.1829
8/31/15,151.36,152.88,135.2001,0.0
7/31/15,184.96,153.4,135.6599,0.0
6/30/15,197.24,186.64,165.0558,0.1855
5/29/15,219.56,198.12,174.5342,0.0
4/30/15,199.0,220.36,194.1266,0.0
3/31/15,201.8,206.64,182.0399,0.1561
2/27/15,189.08,203.24,178.4665,0.0
1/30/15,189.2,184.72,162.204,0.0
12/31/14,204.12,191.44,168.1049,0.2082
11/28/14,243.48,204.32,178.6709,0.0
10/31/14,276.16,243.48,212.915,0.0
9/30/14,315.24,275.32,240.758,0.1666
8/29/14,300.4,316.2,275.8706,0.0
7/31/14,329.4,301.16,262.7489,0.0
6/30/14,308.32,329.12,287.1427,0.1619
5/30/14,309.32,308.16,268.3345,0.0
4/30/14,287.0,310.44,270.3199,0.0
3/31/14,277.28,287.32,250.1878,0.1357
2/28/14,262.96,278.76,242.2672,0.0
1/31/14,272.48,263.0,228.5704,0.0
12/31/13,271.84,274.12,238.2346,0.0844
11/29/13,279.8,271.12,235.3342,0.0
10/31/13,263.24,278.32,241.5839,0.0
9/30/13,251.52,263.4,228.6332,0.1189
8/30/13,252.8,248.0,214.8754,0.0
7/31/13,234.24,249.4,216.0884,0.0
6/28/13,242.8,232.72,201.6363,0.1982
5/31/13,228.28,241.564,208.5878,0.0
4/30/13,242.08,229.48,198.1534,0.0
3/28/13,229.52,241.96,208.9298,0.1726
2/28/13,233.32,231.88,199.6697,0.0
1/31/13,221.88,232.4,200.1175,0.0
12/31/12,215.24,216.32,186.2711,0.3209
11/30/12,215.04,212.04,181.5277,0.0
10/31/12,224.8,215.08,184.1303,0.0
9/28/12,210.68,222.76,190.7051,0.1125
8/31/12,206.12,210.96,180.2481,0.0
7/31/12,200.16,204.92,175.0874,0.0
6/29/12,187.12,201.6,172.2508,0.1068
5/31/12,225.52,191.72,163.4462,0.0
4/30/12,227.12,225.48,192.2275,0.0
3/30/12,238.84,227.64,194.0689,0.1138
2/29/12,220.6,237.28,201.9082,0.0
1/31/12,216.96,218.32,185.7746,0.0
12/30/11,219.64,210.76,179.3416,0.1548
11/30/11,205.6,220.68,187.2043,0.0
10/31/11,169.64,215.4,182.7253,0.0
9/30/11,214.52,171.44,145.4337,0.0726
8/31/11,254.0,214.68,181.8655,0.0
7/29/11,235.64,248.8,210.7701,0.0
6/30/11,243.04,235.12,199.1811,0.037
5/31/11,255.64,243.6,206.2259,0.0
4/29/11,260.56,254.88,215.7752,0.0
3/31/11,248.32,257.68,218.1456,0.324
2/28/11,227.72,246.76,207.7769,0.0
1/31/11,213.72,227.0,191.1386,0.0
12/31/10,196.76,211.0,177.6663,0.0734
11/30/10,179.12,192.96,162.2409,0.0
10/29/10,169.88,175.4,147.4764,0.0
9/30/10,157.24,169.04,142.1289,0.0427
8/31/10,165.24,154.08,129.414,0.0
7/30/10,155.4,162.32,136.3349,0.0
6/30/10,160.72,155.96,130.9931,0.0546
5/28/10,179.08,163.88,137.4746,0.0
4/30/10,170.84,178.72,149.9235,0.0
3/31/10,165.24,168.52,141.367,0.0265
2/26/10,160.16,164.12,137.5887,0.0
1/29/10,167.6,157.84,132.324,0.0
12/31/09,155.76,164.84,138.1923,0.0752
11/30/09,155.16,153.64,128.5645,0.0
