timestamp,open,close,adjusted close,dividend amount
11/1/22,84.868,83.83,83.83,0
10/31/22,82.66,83.99,83.99,0
9/30/22,93.77,81.42,81.42,0.8926
8/31/22,99.67,94.26,93.2524,0
7/29/22,91.79,100.13,99.0597,0
6/30/22,99.47,91.98,90.9968,0.345
5/31/22,104.07,99.14,97.7237,0
4/29/22,108.47,103.75,102.2679,0
3/31/22,102.11,108.22,106.674,0.4326
2/28/22,106.59,101.69,99.8247,0
1/31/22,116.5,106.58,104.625,0
12/31/21,108.32,116.14,114.0096,1.1373
11/30/21,110,107.19,104.159,0
10/29/21,102.88,109.84,106.734,0
9/30/21,109.08,102.39,99.4947,0.2905
8/31/21,107.09,108.79,105.4232,0
7/30/21,102,106.72,103.4173,0
6/30/21,100.63,101.94,98.7852,0.5236
5/28/21,99.61,100.19,96.6075,0
4/30/21,92.45,99.19,95.6432,0
3/31/21,88.26,91.94,88.6525,0.4439
2/26/21,85.79,87.35,83.8165,0
1/29/21,85.86,85.28,81.8303,0
12/31/20,85.18,85.65,82.1853,0.6014
11/30/20,78.36,84.16,80.1751,0
10/30/20,80.12,77.51,73.84,0
9/30/20,81.99,79.84,76.0596,0.4794
8/31/20,82.16,82.25,77.8688,0
7/31/20,79.02,82.06,77.689,0
6/30/20,77.36,78.81,74.6121,0.5335
5/29/20,74.41,77.42,72.8175,0
4/30/20,66.33,76.05,71.5289,0
3/31/20,88.49,69.57,65.4342,0.5965
2/28/20,94.71,87.4,81.4597,0
1/31/20,93.44,94.57,88.1424,0
12/31/19,93.1,93.08,86.7537,0.8862
11/29/19,94.37,93.2,86.0212,0
10/31/19,93.26,94.26,86.9996,0
9/30/19,92.23,93.54,86.335,0.6639
8/30/19,89.6,92.46,84.7329,0
7/31/19,88.25,89.39,81.9195,0
6/28/19,87.15,87.31,80.0133,0.6852
5/31/19,87.02,86.87,79.009,0
4/30/19,87.04,87,79.1272,0
3/29/19,83.89,87.04,79.1636,0.603
2/28/19,83.5,84.15,75.9957,0
1/31/19,74.08,83.54,75.4449,0
12/31/18,82.22,74.94,67.6782,0.4722
11/30/18,78.18,81.78,73.4047,0
10/31/18,80.03,78.11,70.1106,0
9/28/18,82.75,80.02,71.825,0.782
8/31/18,80.54,83.18,73.928,0
7/31/18,80.54,81.25,72.2127,0
6/29/18,78.18,80.58,71.6172,0.7746
5/31/18,75.7,78.19,68.8263,0
4/30/18,75.43,75.64,66.5816,0
3/29/18,73.24,75.47,66.432,0.6182
2/28/18,78.4,73.33,64.0141,0
1/31/18,81.07,78.56,68.5796,0
12/29/17,82.03,81.01,70.7184,0.8703
11/30/17,80.05,81.97,70.7908,0
10/31/17,80.01,79.92,69.0204,0
9/29/17,81.25,79.88,68.9859,0.6824
8/31/17,81.02,81.2,69.5316,0
7/31/17,80.08,80.66,69.0692,0
6/30/17,78.67,79.77,68.3071,0.7209
5/31/17,79.03,78.84,66.9118,0
4/28/17,78.6,78.93,66.9881,0
3/31/17,80,78.49,66.6147,0.7451
2/28/17,76.89,80.41,67.5963,0
1/31/17,77.14,77.04,64.7634,0
12/30/16,74.29,76.94,64.6793,1.0762
11/30/16,76.24,74.85,62.0412,0
10/31/16,80.23,76.64,63.5248,0
9/30/16,82.48,80.64,66.8403,0.6955
8/31/16,85.5,82.54,67.8405,0
7/29/16,82.72,85.4,70.1912,0
6/30/16,77.97,82.39,67.7172,0.7154
5/31/16,76.26,78.25,63.74,0
4/29/16,77.51,76.56,62.3633,0
3/31/16,71.76,77.86,63.4223,0.9049
2/29/16,71.7,71.46,57.5185,0
1/29/16,74.71,72,57.9531,0
12/31/15,75.5,75.08,60.4322,0.9601
11/30/15,75.42,75.21,59.7717,0
10/30/15,71.06,75.36,59.8909,0
9/30/15,69.12,70.94,56.3782,0.666
8/31/15,74.84,70.48,55.4924,0
7/31/15,71.28,74.83,58.9173,0
6/30/15,75.45,71.3,56.138,0.6578
5/29/15,75.43,75.25,58.7177,0
4/30/15,79.19,75.5,58.9127,0
3/31/15,79.14,79.32,61.8935,0.66
2/27/15,81.26,79.12,61.2272,0
1/30/15,77.47,81.23,62.86,0
12/31/14,76.9,76.84,59.4628,0.8105
11/28/14,74.98,77.02,58.9851,0
10/31/14,69.18,74.98,57.4228,0
9/30/14,74.05,69.2,52.9962,0.63
8/29/14,71.56,74.2,56.3129,0
7/31/14,71.73,71.71,54.4231,0
6/30/14,71.67,71.79,54.4838,0.6027
5/30/14,69.72,71.67,53.9381,0
4/30/14,67.89,69.72,52.4705,0
3/31/14,67.96,67.67,50.9277,0.7695
2/28/14,65.29,68.35,50.8577,0
1/31/14,63.13,65.25,48.5511,0
12/31/13,62.99,63.08,46.9365,0.5889
11/29/13,66.27,63.1,46.5163,0
10/31/13,63.78,66.17,48.7795,0
9/30/13,62.71,63.79,47.025,0.6042
8/30/13,66.86,62.24,45.4537,0
7/31/13,66.57,66.59,48.6305,0
6/28/13,68.71,66.43,48.5137,0.6062
5/31/13,73.44,68.69,49.7045,0
4/30/13,69.51,73.46,53.1561,0
3/28/13,67.85,69.48,50.2761,0.5844
2/28/13,67.63,68.12,48.8753,0
1/31/13,65.63,67.27,48.2654,0
12/31/12,63.93,64.67,46.3999,0.7903
11/30/12,64.02,63.63,45.0977,0
10/31/12,64.5,64,45.3599,0
9/28/12,65.51,64.38,45.6292,0.5233
8/31/12,65.72,65.63,46.1393,0
7/31/12,64.28,65.43,45.9987,0
6/29/12,60.26,63.935,44.9477,0.5505
5/31/12,63.85,61.22,42.6643,0
4/30/12,62.25,63.91,44.539,0
3/30/12,60.31,62.3,43.417,0.5332
2/29/12,61.01,60.14,41.5537,0
1/31/12,57.74,60.56,41.8439,0
12/30/11,54.99,56.81,39.2528,0.5869
11/30/11,55.72,55.14,37.7095,0
10/31/11,50.18,57.24,39.1457,0
9/30/11,57.06,50.57,34.5841,0.5494
8/31/11,61.1,57.22,38.7172,0
7/29/11,60.37,60.43,40.8893,0
6/30/11,62.66,60.3,40.8013,0.5357
5/31/11,62.37,62.8,42.109,0
4/29/11,59.5501,62.17,41.6866,0
3/31/11,60.79,59.4,39.8292,0.5035
2/28/11,58.38,60.58,40.271,0
1/31/11,56.29,57.96,38.5293,0
12/31/10,54.67,55.96,37.1998,0.5916
11/30/10,55.14,54.0875,35.5739,0
10/29/10,53.16,54.96,36.1478,0
9/30/10,51.64,52.88,34.7797,0.4638
8/31/10,52.44,50.98,33.2343,0
7/30/10,47.18,51.65,33.6711,0
6/30/10,49.3,47.21,30.7766,0.4282
5/28/10,53.39,49.95,32.2784,0
4/30/10,50.12,52.96,34.2235,0
3/31/10,46.08,49.78,32.1685,0.4889
2/26/10,43.77,45.8,29.3116,0
1/29/10,46.45,43.43,27.7949,0
12/31/09,43.76,45.92,29.3884,0.5012
11/30/09,40.55,43.42,27.4932,0
10/30/09,42.53,40.55,25.676,0
9/30/09,40.29,42.67,27.0183,0.3907
8/31/09,36.55,40.58,25.474,0
7/31/09,32.54,35.85,22.5047,0
6/30/09,34.2,32.42,20.3515,0.4674
5/29/09,32.91,33.75,20.8752,0
4/30/09,24.75,33,20.4113,0
3/31/09,24.46,25.46,15.7476,0.5726
2/27/09,30.49,25.14,15.2118,0
1/30/09,37.41,31.34,18.9633,0
12/31/08,31.98,37.23,22.5273,0.91
11/28/08,42.17,33.38,19.69,0
10/31/08,61.17,42.55,25.0991,0
9/30/08,64.32,61.95,36.5427,0.78
8/29/08,62.61,63.43,36.939,0
7/31/08,59.99,62.3,36.2809,0
6/30/08,69,60.8,35.4074,0.6362
5/30/08,68.98,69.44,40.0394,0
4/30/08,66.35,68.88,39.7165,0
3/31/08,62.97,65.1,37.537,0.7498
2/29/08,65.3,63.01,35.9342,0
