timestamp,open,close,adjusted close,dividend amount
12/30/22,139.8200,135.8500,135.8500,0.5561
11/30/22,132.9100,139.0200,138.4474,0.0000
10/31/22,121.99,132.75,132.75,0.0
9/30/22,124.56,121.11,121.11,0.5058
8/31/22,131.66,124.76,124.2622,0.0
7/29/22,128.29,132.4,131.8717,0.0
6/30/22,132.71,128.24,127.7283,0.5042
5/31/22,130.18,132.23,131.1629,0.0
4/29/22,137.37,130.29,129.2386,0.0
3/31/22,129.28,136.99,135.8845,0.4264
2/28/22,131.7,129.96,128.5097,0.0
1/31/22,140.29,131.23,129.7656,0.0
12/31/21,130.35,140.89,139.3178,0.5275
11/30/21,133.94,129.73,127.7887,0.0
10/29/21,127.47,133.82,131.8174,0.0
9/30/21,135.32,127.3,125.395,0.4665
8/31/21,132.67,135.21,132.7145,0.0
7/30/21,126.04,132.15,129.711,0.0
6/30/21,123.75,125.95,123.6254,0.4808
5/28/21,121.99,123.6,120.853,0.0
4/30/21,116.93,121.33,118.6334,0.0
3/31/21,113.53,116.74,114.1454,0.3975
2/26/21,115.97,112.61,109.7302,0.0
1/29/21,113.88,115.03,112.0883,0.0
12/31/20,110.8,113.44,110.5389,0.4643
11/30/20,103.16,109.74,106.4897,0.0
10/30/20,105.97,101.66,98.649,0.0
9/30/20,108.12,105.48,102.3559,0.4184
8/31/20,106.19,108.26,104.6293,0.0
7/31/20,100.54,105.53,101.9909,0.0
6/30/20,102.36,100.07,96.714,0.4248
5/29/20,98.59,103.01,99.134,0.0
4/30/20,85.62,99.73,95.9774,0.0
3/31/20,92.64,88.58,85.247,0.382
2/28/20,99.83,92.61,88.6714,0.0
1/31/20,102.17,99.14,94.9237,0.0
12/31/19,99.69,101.86,97.528,1.088
11/29/19,95.26,99.49,94.2515,0.0
10/31/19,90.37,94.75,89.7611,0.0
9/30/19,90.07,90.13,85.3844,0.3795
8/30/19,91.15,90.6,85.477,0.0
7/31/19,93.37,91.14,85.9865,0.0
6/28/19,87.36,92.64,87.4017,0.3984
5/31/19,89.38,87.28,81.9962,0.0
4/30/19,92.31,89.26,83.8564,0.0
3/29/19,92.22,91.75,86.1956,0.3409
2/28/19,90.78,91.65,85.7838,0.0
1/31/19,85.18,90.67,84.8665,0.0
12/31/18,95.81,86.51,80.9728,0.3795
11/30/18,89.0,95.87,89.3237,0.0
10/31/18,95.51,88.7,82.6433,0.0
9/28/18,92.7,95.15,88.6528,0.3671
8/31/18,88.88,92.78,86.1094,0.0
7/31/18,83.0,88.93,82.5362,0.0
6/29/18,82.74,83.46,77.4594,0.316
