timestamp,open,close,adjusted close,dividend amount
07/31/19,268.4500,268.5200,251.3822,0.2234
06/28/19,248.3400,265.8500,248.6780,0.6371
05/31/19,266.4700,248.2200,231.6342,0.6437
04/30/19,261.2300,265.7900,247.4116,0.1580
03/29/19,261.1500,259.1300,241.0687,0.5446
02/28/19,250.6700,259.2800,240.7008,0.6980
01/31/19,229.2700,250.1200,231.5723,0.1739
12/31/18,260.1700,233.2000,215.7551,0.6159
11/30/18,252.1500,255.5100,235.7482,0.6009
10/31/18,266.1000,251.1900,231.2155,0.1552
09/28/18,259.2200,264.4000,243.2266,0.5458
08/31/18,253.9000,259.8500,238.5535,0.5385
07/31/18,240.9200,254.1700,232.8502,0.3179
06/29/18,246.1400,242.7300,222.0879,0.3764
05/31/18,240.6900,244.1800,223.0797,0.6973
04/30/18,240.3300,241.5400,220.0466,0.1320
03/29/18,250.2100,241.4000,219.8004,0.4540
02/28/18,259.9500,250.2000,227.3986,0.6448
01/31/18,248.3400,261.4400,237.0077,0.1437
12/29/17,243.1400,247.3800,224.1380,0.5606
11/30/17,234.6000,242.8400,219.5248,0.5618
10/31/17,224.1900,233.6300,210.6919,0.1828
09/29/17,220.1300,223.8200,201.6870,0.4577
08/31/17,219.7400,219.5200,197.4060,0.5288
07/31/17,213.9500,218.7000,196.1894,0.2357
06/30/17,210.2700,213.2400,191.0825,0.3941
05/31/17,209.4900,210.0000,187.8325,0.6080
04/28/17,206.5200,209.0800,186.4640,0.1823
03/31/17,209.9200,206.3400,183.8571,0.4082
02/28/17,199.1300,207.9800,184.9570,0.5605
01/31/17,198.9100,198.3600,175.9229,0.1930
12/30/16,191.8400,197.5100,174.9985,0.4325
11/30/16,181.5200,191.4000,169.2156,0.5330
10/31/16,182.3100,181.1700,159.7196,0.1804
09/30/16,183.7300,182.7800,160.9788,0.3543
08/31/16,184.3500,183.9400,161.6839,0.6562
07/29/16,178.7800,184.1300,161.2798,0.1348
06/30/16,176.9800,179.0000,156.6722,0.3552
05/31/16,178.0800,177.6500,155.1784,0.6116
04/29/16,175.7100,177.5900,154.5850,0.1300
03/31/16,166.0100,176.6400,153.6462,0.3749
02/29/16,163.3900,164.9600,143.1811,0.6126
01/29/16,171.0500,164.3700,142.1371,0.0859
12/31/15,177.9200,173.9900,150.3750,0.4075
11/30/15,176.8700,177.2300,152.8111,0.5732
10/30/15,163.0100,176.4900,151.6847,0.0796
09/30/15,161.4000,162.5300,139.6221,0.3283
08/31/15,176.8200,165.1800,141.6143,0.5504
07/31/15,177.5700,176.7300,151.0111,0.1720
06/30/15,181.0000,175.8300,150.0991,0.4803
05/29/15,179.2100,180.1100,153.3430,0.4027
04/30/15,177.5400,178.1800,151.3658,0.1185
03/31/15,181.3700,177.5800,150.7558,0.3111
02/27/15,171.9500,181.1900,153.5564,0.4901
01/30/15,178.6500,171.4500,144.9098,0.1483
12/31/14,177.5400,177.8800,150.2169,0.3834
11/28/14,173.5700,178.1000,150.0788,0.4484
10/31/14,169.9100,173.4500,145.7925,0.1425
09/30/14,170.9400,170.0700,142.8269,0.4126
08/29/14,164.8000,170.8800,143.1646,0.2959
07/31/14,168.2900,165.2900,138.2354,0.1823
06/30/14,167.2500,167.8900,140.2599,0.3260
05/30/14,165.3000,166.9300,139.1895,0.4208
04/30/14,164.6700,165.4500,137.6036,0.1325
03/31/14,161.5900,164.2400,136.4869,0.2823
02/28/14,156.5700,163.0200,135.2382,0.4346
01/31/14,164.7900,156.7500,129.6863,0.1333
12/31/13,160.7600,165.4700,136.7896,0.3946
11/29/13,155.5800,160.7200,132.5400,0.2978
10/31/13,151.0000,155.2900,127.8232,0.1701
09/30/13,148.8800,151.0000,124.1545,0.3038
08/30/13,155.8900,147.8500,121.3256,0.3832
07/31/13,149.5200,154.8400,126.7388,0.2061
06/28/13,151.5400,148.5500,121.4291,0.3038
05/31/13,147.5600,151.1000,123.2600,0.4286
04/30/13,145.3000,148.0200,120.4105,0.1413
03/28/13,139.8900,145.3200,118.0991,0.3021
02/28/13,139.2900,140.2800,113.7659,0.3573
01/31/13,132.9900,138.4100,111.9624,0.1451
12/31/12,130.6900,130.5800,105.5161,0.4127
11/30/12,131.0200,130.1000,104.8000,0.3228
10/31/12,134.6200,130.6000,104.9331,0.1873
09/28/12,130.7400,134.0500,107.5537,0.2813
08/31/12,130.4700,130.8800,104.7927,0.3493
07/31/12,128.6200,129.6900,103.5667,0.2100
06/29/12,122.1300,128.4500,102.4086,0.2198
05/31/12,131.8500,123.7000,98.4516,0.4255
04/30/12,131.5600,131.8000,104.5376,0.1489
03/30/12,129.6000,131.8000,104.4179,0.2549
02/29/12,127.0700,129.2900,102.2321,0.3315
01/31/12,123.9400,126.0700,99.4309,0.1665
12/30/11,120.0100,121.8500,95.9767,0.3555
11/30/11,116.9000,120.1900,94.3854,0.2850
10/31/11,108.2100,119.3400,93.4915,0.1850
09/30/11,116.0900,108.9300,85.2025,0.2097
08/31/11,122.7400,115.9500,90.5281,0.4190
07/29/11,124.0900,121.1300,94.2067,0.1120
06/30/11,125.1300,123.8300,96.2200,0.2081
05/31/11,128.6000,125.5000,97.3484,0.4145
04/29/11,123.5900,128.0400,98.9900,0.1123
03/31/11,122.4000,123.0200,95.0224,0.2260
02/28/11,119.1600,122.1500,94.1704,0.3000
01/31/11,116.4100,118.6000,91.2122,0.1439
12/31/10,111.6800,115.6300,88.8202,0.5110
11/30/10,111.6800,110.1700,84.2523,0.3607
10/29/10,108.5500,111.3100,84.8509,0.0930
09/30/10,101.3600,107.9100,82.1901,0.1910
08/31/10,106.0800,100.2000,76.1805,0.3839
07/30/10,97.7500,104.7000,79.3037,0.0925
06/30/10,100.6700,97.7300,73.9566,0.1902
05/28/10,110.5700,101.4700,76.6473,0.3812
04/30/10,109.2400,110.1000,82.8560,0.0913
03/31/10,103.6700,108.6100,81.6670,0.2067
02/26/10,101.2100,103.3000,77.5250,0.2650
01/29/10,104.8400,100.5500,75.2694,0.0000
12/31/09,104.2800,104.0700,77.9043,0.4005
11/30/09,97.4000,103.5800,77.2376,0.3380
10/30/09,96.9200,97.0600,72.1397,0.0942
09/30/09,94.6000,97.0900,72.0940,0.1752
08/31/09,92.4700,95.0500,70.4534,0.3287
07/31/09,84.9800,91.6700,67.7139,0.1262
06/30/09,86.2800,84.6600,62.4457,0.2826
05/29/09,81.7900,85.3900,62.7762,0.2460
04/30/09,74.8800,81.6700,59.8635,0.1339
03/31/09,69.6500,75.8400,55.4987,0.1770
02/27/09,79.1400,70.7600,51.6556,0.3654
01/30/09,87.9500,80.0800,58.1710,0.1407
12/31/08,86.3000,87.5200,63.4675,0.2656
11/28/08,93.1399,88.3000,63.8345,0.3426
10/31/08,107.5700,93.4000,67.2355,0.1556
09/30/08,116.9600,108.0400,77.6366,0.3343
08/29/08,114.1200,115.5900,82.8188,0.2474
07/31/08,112.2800,113.7000,81.2921,0.1648
06/30/08,125.9000,113.4200,80.9759,0.2690
05/30/08,128.0100,126.1300,89.8457,0.3276
04/30/08,123.9000,128.1900,91.0829,0.1557
03/31/08,122.5300,122.4000,86.8632,0.2964
02/29/08,126.4900,123.0100,87.0864,0.2346
01/31/08,132.4700,126.0000,89.0338,0.1404
12/31/07,133.7000,132.5500,93.5532,0.3205
11/30/07,137.8600,134.1600,94.4642,0.3777
10/31/07,138.9600,138.9500,97.5566,0.1531
09/28/07,133.2200,138.9100,97.4180,0.2367
08/31/07,131.8900,133.4000,93.3935,0.2852
07/31/07,134.4200,132.1700,92.3307,0.2852
06/29/07,136.6100,134.2000,93.5563,0.1688
05/31/07,130.8400,136.2900,94.8956,0.3540
04/30/07,123.7700,130.6700,90.7454,0.1057
03/30/07,121.4100,123.5900,85.7587,0.2767
02/28/07,126.4600,122.6600,84.9192,0.2298
01/31/07,125.1500,126.2400,87.2406,0.0796
12/29/06,122.3800,124.4100,85.9214,0.3297
11/30/06,121.0600,122.2800,84.2267,0.3194
10/31/06,116.7500,120.7300,82.9441,0.1468
09/29/06,114.2100,116.7400,80.1049,0.2065
08/31/06,111.5000,113.8100,77.9551,0.2463
07/31/06,111.9500,111.9000,76.4813,0.1488
06/30/06,111.5900,111.7900,76.3015,0.1642
05/31/06,113.8700,111.7300,76.1469,0.2793
04/28/06,111.6100,113.8800,77.4182,0.1213
03/31/06,110.2200,111.3100,75.5902,0.2489
02/28/06,108.5000,109.9000,74.4681,0.2035
01/31/06,107.4400,108.2700,73.2294,0.1200
12/30/05,108.7400,106.9500,72.2552,0.2436
11/30/05,104.2500,108.2200,72.9494,0.2780
10/31/05,105.7400,103.9100,69.8635,0.1377
09/30/05,104.7800,105.7500,71.0049,0.1547
08/31/05,106.7200,104.8900,70.3251,0.3092
07/29/05,103.0700,106.6300,71.2832,0.0935
06/30/05,104.6400,102.7500,68.6290,0.1138
05/31/05,102.2400,104.6300,69.8098,0.3355
04/29/05,105.4300,101.8800,67.7577,0.0738
03/31/05,107.7600,104.9900,69.7750,0.1676
02/28/05,105.0200,107.7000,71.4630,0.2377
01/31/05,108.1500,104.8000,69.3857,0.0980
12/31/04,104.6300,107.5100,71.1128,0.1654
11/30/04,100.4900,104.3300,68.9024,0.5529
10/29/04,101.3400,100.3800,65.9461,0.0863
09/30/04,101.7400,100.8700,66.2106,0.1099
08/31/04,101.2800,101.8900,66.8088,0.2950
07/30/04,104.4800,101.7500,66.5232,0.0846
06/30/04,101.9100,104.6300,68.3492,0.0946
05/28/04,102.6700,102.1800,66.6882,0.2978
04/30/04,103.6000,102.3500,66.6004,0.0592
03/31/04,106.4460,103.9200,67.5838,0.1176
02/27/04,105.2000,106.0700,68.9026,0.2683
01/30/04,105.0400,105.0800,68.0878,0.0688
12/31/03,98.3300,104.5700,67.7135,0.1467
11/28/03,98.4500,98.0800,63.4204,0.3100
10/31/03,93.4200,98.0300,63.1851,0.1239
09/30/03,94.2600,93.1300,59.9505,0.1963
08/29/03,92.4900,94.4100,60.6510,0.1241
07/31/03,89.5920,92.4700,59.3258,0.1280
06/30/03,89.4100,89.9100,57.6031,0.2432
05/30/03,84.7500,88.8400,56.7673,0.1330
04/30/03,80.2700,84.8600,54.1414,0.1083
03/31/03,79.6800,79.8200,50.8598,0.1043
02/28/03,80.9700,79.3100,50.4730,0.2491
01/31/03,84.1500,80.8400,51.2875,0.0590
12/31/02,90.4000,83.5100,52.9452,0.2102
11/29/02,83.5000,88.9000,56.2240,0.2056
10/31/02,76.6700,83.7500,52.8404,0.1051
09/30/02,85.5200,76.0000,47.8901,0.1872
08/30/02,86.8600,86.5200,54.3914,0.1097
07/31/02,92.6700,87.1500,54.7190,0.1433
06/28/02,99.2800,92.5300,57.9931,0.1720
05/31/02,99.6400,99.2500,62.0898,0.1372
04/30/02,103.9000,99.4900,62.1575,0.0883
03/28/02,101.8000,103.7000,64.7320,0.1588
02/28/02,99.5600,101.1000,63.0149,0.1348
01/31/02,100.5000,99.2400,61.7715,0.0886
12/31/01,98.1000,99.8000,62.0639,0.2133
11/30/01,91.1500,98.5900,61.1816,0.1371
10/31/01,87.8500,90.6800,56.1950,0.0986
09/28/01,99.7000,88.3500,54.6924,0.1903
08/31/01,105.8000,99.8800,61.6882,0.1180
07/31/01,104.8000,105.0000,64.7759,0.1143
06/29/01,109.5000,105.2000,64.8293,0.1095
05/31/01,107.5000,109.1000,67.1637,0.1794
04/30/01,98.4000,107.2000,65.8896,0.0850
03/30/01,104.5000,99.1400,60.8868,0.1510
02/28/01,108.7000,105.0000,64.3868,0.1648
01/31/01,107.2000,108.7000,66.5543,0.0000
12/29/00,104.9000,106.8000,65.3910,0.2460
11/30/00,109.2000,104.4000,63.7704,0.1361
10/31/00,107.0000,109.4000,66.7390,0.1331
09/29/00,112.9000,106.6000,64.9464,0.1432
08/31/00,105.5000,112.5000,68.4511,0.1219
07/31/00,104.8000,105.0000,63.8172,0.1536
06/30/00,106.0000,104.4000,63.3616,0.0583
05/31/00,108.0000,105.1000,63.7509,0.1686
04/28/00,109.3000,107.6000,65.1642,0.0452
03/31/00,101.8000,109.4000,66.2268,0.1584
02/29/00,109.6000,101.6000,61.4133,0.1293
01/31/00,116.0300,109.5000,66.1050,0.0745
12/31/99,108.7000,115.2000,69.5002,0.1084
