timestamp,open,close,adjusted close,dividend amount
12/30/22,91.7900,87.4700,87.4700,0.8596
11/30/22,91.51,91.15,90.2211,0.0
10/31/22,74.61,90.0,90.0,0.0
9/30/22,79.31,72.02,72.02,0.8462
8/31/22,77.08,80.5,79.632,0.0
7/29/22,72.38,78.42,77.5745,0.0
6/30/22,88.3,71.51,70.739,0.8151
5/31/22,74.69,87.2,85.3497,0.0
4/29/22,76.34,75.15,73.5554,0.0
3/31/22,71.21,76.44,74.8181,0.7
2/28/22,65.53,70.58,68.453,0.0
1/31/22,55.58,65.92,63.9334,0.0
12/31/21,55.87,55.5,53.8275,0.695
11/30/21,58.04,54.59,52.2597,0.0
10/29/21,52.47,57.47,55.0168,0.0
9/30/21,48.35,52.09,49.8664,0.5919
8/31/21,49.42,48.4,45.7606,0.0
7/30/21,55.1,49.39,46.6966,0.0
6/30/21,53.24,53.87,50.9323,0.5303
5/28/21,49.96,52.21,48.8834,0.0
4/30/21,49.28,49.39,46.2431,0.0
3/31/21,49.42,49.06,45.9341,0.5199
2/26/21,39.8,48.15,44.6043,0.0
1/29/21,38.34,39.32,36.4245,0.0
12/31/20,37.78,37.9,35.1091,0.5201
11/30/20,29.11,36.76,33.5948,0.0
10/30/20,29.62,28.72,26.2471,0.0
9/30/20,35.49,29.95,27.3712,0.5436
8/31/20,36.02,35.65,32.0357,0.0
7/31/20,38.0,36.03,32.3772,0.0
6/30/20,38.7,37.85,34.0126,0.501
5/29/20,37.22,38.76,34.3914,0.0
4/30/20,28.12,38.0,33.717,0.0
3/31/20,46.28,29.06,25.7846,0.5658
2/28/20,53.37,45.27,39.2261,0.0
1/31/20,60.44,53.44,46.3053,0.0
12/31/19,59.09,60.04,52.0241,2.384
11/29/19,58.25,58.89,49.0672,0.0
10/31/19,59.4,57.96,48.2924,0.0
9/30/19,56.55,59.2,49.3255,0.5605
8/30/19,62.01,57.48,47.4584,0.0
7/31/19,64.5,62.7,51.7683,0.0
6/28/19,59.17,63.71,52.6022,0.5765
5/31/19,66.13,58.77,48.0873,0.0
4/30/19,66.56,66.11,54.0931,0.0
3/29/19,65.6,66.12,54.1013,0.5136
2/28/19,64.47,65.25,52.9741,0.0
1/31/19,56.44,63.78,51.7807,0.0
12/31/18,67.62,57.35,46.5604,0.53
11/30/18,67.3,66.11,53.1701,0.0
10/31/18,76.02,67.16,54.0146,0.0
9/28/18,74.78,75.74,60.9152,0.5132
8/31/18,76.45,74.44,59.4633,0.0
7/31/18,75.41,77.12,61.6041,0.0
6/29/18,76.28,75.94,60.6615,0.5124
5/31/18,73.44,76.02,60.3088,0.0
4/30/18,67.15,73.81,58.5555,0.0
3/29/18,66.67,67.41,53.4782,0.4748
2/28/18,74.95,66.74,52.5758,0.0
1/31/18,72.62,74.85,58.9646,0.0
